week,ticker,net_val,n_fear,n_pairs,n_comments
2021-05-15,AAPL,-3.25,1,23,17
2021-05-22,AAPL,-4.0,4,32,20
2021-05-29,AAPL,-11.629999999999999,5,138,101
2021-06-05,AAPL,-7.0,3,42,26
2021-06-12,AAPL,-6.75,1,34,25
2021-06-19,AAPL,-6.25,6,72,42
2021-06-26,AAPL,-4.0,1,36,20
2021-07-03,AAPL,-3.25,2,42,23
2021-07-10,AAPL,-6.75,1,18,8
2021-07-17,AAPL,-6.5,2,18,9
2021-07-24,AAPL,-10.379999999999999,4,81,58
2021-07-31,AAPL,-4.5,1,36,19
2021-08-07,AAPL,-7.0,6,103,75
2021-08-14,AAPL,-7.25,0,20,11
2021-08-21,AAPL,-4.0,1,14,10
2021-08-28,AAPL,-4.5,0,16,10
2021-09-04,AAPL,-19.75,0,90,57
2021-09-11,AAPL,-35.5,1,111,75
2021-09-18,AAPL,-0.75,0,11,8
2021-09-25,AAPL,-4.5,0,13,10
2021-10-02,AAPL,-7.75,3,20,7
2021-10-09,AAPL,2.25,1,20,11
2021-10-16,AAPL,-9.0,4,36,19
2021-10-23,AAPL,-0.25,0,28,15
2021-10-30,AAPL,-2.25,0,39,25
2021-11-06,AAPL,-9.25,0,16,9
2021-11-13,AAPL,-7.5,3,30,18
2021-11-20,AAPL,-10.75,0,27,22
2021-11-27,AAPL,-12.0,4,40,21
2021-12-04,AAPL,-23.5,8,66,24
2021-12-11,AAPL,-10.0,1,43,21
2021-12-18,AAPL,-0.75,0,6,5
2021-12-25,AAPL,-0.5,1,21,18
2022-01-01,AAPL,-4.5,2,29,19
2022-01-08,AAPL,-3.5,3,20,15
2022-01-15,AAPL,-8.75,0,38,27
2022-01-22,AAPL,5.0,4,76,41
2022-01-29,AAPL,-16.25,0,46,27
2022-02-05,AAPL,-10.760000000000002,7,59,45
2022-02-12,AAPL,-1.75,0,4,4
2022-02-19,AAPL,1.5,0,44,24
2022-02-26,AAPL,-5.5,0,17,12
2022-03-05,AAPL,0.75,0,10,9
2022-03-12,AAPL,-4.75,2,22,17
2022-03-19,AAPL,-7.25,0,27,17
2022-03-26,AAPL,-0.75,0,13,9
2022-04-02,AAPL,-2.75,1,20,12
2022-04-09,AAPL,-4.5,3,28,16
2022-04-16,AAPL,-5.25,0,18,18
2022-04-23,AAPL,-10.5,2,43,31
2022-04-30,AAPL,-3.38,1,30,16
2022-05-07,AAPL,-2.5,1,29,17
2022-05-14,AAPL,-9.5,4,29,17
2022-05-21,AAPL,-2.5,0,27,19
2022-05-28,AAPL,-2.75,0,5,4
2022-06-04,AAPL,-3.25,0,7,4
2022-06-11,AAPL,-6.25,0,17,10
2022-06-18,AAPL,-2.75,0,15,7
2022-06-25,AAPL,-0.25,2,13,6
2022-07-02,AAPL,-3.25,2,15,12
2022-07-09,AAPL,1.0,0,7,4
2022-07-16,AAPL,-4.75,0,10,9
2022-07-23,AAPL,-1.75,0,39,30
2022-07-30,AAPL,-0.25,3,16,8
2022-08-06,AAPL,-1.25,0,10,7
2022-08-13,AAPL,-9.0,1,21,11
2022-08-20,AAPL,-4.25,0,16,10
2022-08-27,AAPL,-11.25,2,39,25
2022-09-03,AAPL,-4.75,3,20,11
2022-09-10,AAPL,-5.25,2,24,15
2022-09-17,AAPL,-1.5,1,13,5
2022-09-24,AAPL,-11.75,2,35,27
2022-10-01,AAPL,-3.5,0,11,9
2022-10-08,AAPL,-3.0,2,14,10
2022-10-15,AAPL,-2.0,0,4,4
2022-10-22,AAPL,-6.25,0,39,25
2022-10-29,AAPL,-11.25,1,32,18
2022-11-05,AAPL,-24.5,6,58,39
2022-11-12,AAPL,-0.5,0,16,10
2022-11-19,AAPL,1.0,0,17,9
2022-11-26,AAPL,-1.0,2,9,5
2022-12-03,AAPL,-4.0,1,22,17
2022-12-10,AAPL,-3.25,0,16,11
2022-12-17,AAPL,1.25,0,5,3
2022-12-24,AAPL,-6.75,2,46,27
2022-12-31,AAPL,-9.25,8,50,33
2023-01-07,AAPL,-3.0,5,26,17
2023-01-14,AAPL,-6.75,1,20,11
2023-01-21,AAPL,-2.0,1,5,5
2023-01-28,AAPL,-6.75,3,30,22
2023-02-04,AAPL,-1.0,0,2,2
2023-02-11,AAPL,-1.5,3,17,10
2023-02-18,AAPL,-1.63,0,3,3
2023-02-25,AAPL,-0.25,0,4,3
2023-03-04,AAPL,-6.0,2,32,17
2023-03-11,AAPL,-0.5,0,3,3
2023-03-18,AAPL,-3.5,2,10,4
2023-03-25,AAPL,0.25,0,40,28
2023-04-01,AAPL,-4.25,0,8,6
2023-04-08,AAPL,-7.25,5,16,8
2023-04-15,AAPL,-0.75,0,7,5
2023-04-22,AAPL,-2.5,0,9,6
2023-04-29,AAPL,-3.0,0,11,7
2023-05-06,AAPL,-6.75,0,20,16
2023-05-13,AAPL,-5.0,2,17,13
2023-05-20,AAPL,-2.13,0,13,6
2023-05-27,AAPL,-3.25,0,12,7
2023-06-03,AAPL,1.5,0,4,4
2023-06-10,AAPL,2.5,0,18,12
2023-06-17,AAPL,-0.25,1,12,7
2023-06-24,AAPL,-2.25,1,13,8
2023-07-01,AAPL,-5.5,4,27,14
2023-07-08,AAPL,-0.75,0,2,2
2023-07-15,AAPL,3.0,5,27,19
2023-07-22,AAPL,0.75,0,19,13
2023-07-29,AAPL,-7.88,1,39,24
2023-08-05,AAPL,-6.0,1,40,27
2023-08-12,AAPL,-1.75,0,6,5
2023-08-19,AAPL,-4.25,0,9,7
2023-08-26,AAPL,-4.0,1,20,11
2023-09-02,AAPL,-4.5,4,16,13
2023-09-09,AAPL,2.0,1,12,8
2023-09-16,AAPL,1.75,0,28,20
2023-09-23,AAPL,-0.5,0,1,1
2023-09-30,AAPL,-2.75,1,9,6
2023-10-07,AAPL,-3.0,0,10,8
2023-10-14,AAPL,-0.5,0,5,5
2023-10-21,AAPL,-3.0,0,10,8
2023-10-28,AAPL,2.0,0,10,6
2023-11-04,AAPL,-1.0,0,10,6
2023-11-11,AAPL,-1.0,0,2,1
2023-11-18,AAPL,-1.25,0,4,3
2023-11-25,AAPL,-5.5,0,22,11
2023-12-02,AAPL,-5.5,7,50,34
2023-12-09,AAPL,-1.25,1,3,3
2023-12-16,AAPL,-4.25,0,8,6
2023-12-23,AAPL,-2.5,1,9,7
2023-12-30,AAPL,-7.75,4,67,43
2024-01-06,AAPL,-4.5,3,22,14
2024-01-13,AAPL,-7.25,0,24,20
2024-01-20,AAPL,1.5,0,15,12
2024-01-27,AAPL,-7.0,0,16,10
2024-02-03,AAPL,-1.5,1,17,13
2024-02-10,AAPL,-3.5,0,26,20
2024-02-17,AAPL,-2.62,0,29,20
2024-02-24,AAPL,2.25,1,18,12
2024-03-02,AAPL,1.25,2,40,29
2024-03-09,AAPL,-7.62,1,26,18
2024-03-16,AAPL,-5.0,6,35,21
2024-03-23,AAPL,-7.38,1,31,19
2024-03-30,AAPL,-1.25,0,9,8
2024-04-06,AAPL,-2.0,2,19,13
2024-04-13,AAPL,-5.5,2,34,19
2024-04-20,AAPL,0.5,0,4,3
2024-04-27,AAPL,-9.25,0,29,15
2024-05-04,AAPL,0.75,0,16,10
2024-05-11,AAPL,-2.5,0,28,13
2024-05-18,AAPL,-5.25,2,11,6
2024-05-25,AAPL,2.0,0,6,4
2024-06-01,AAPL,-0.75,0,12,9
2024-06-08,AAPL,-10.0,3,42,30
2024-06-15,AAPL,-3.0,0,21,11
2024-06-22,AAPL,-2.5,1,10,6
2024-06-29,AAPL,-3.25,1,14,8
2024-07-06,AAPL,1.25,1,15,10
2024-07-13,AAPL,-1.75,0,8,5
2024-07-20,AAPL,-2.25,0,8,8
2024-07-27,AAPL,-1.0,0,4,4
2024-08-03,AAPL,-8.25,2,26,16
2024-08-10,AAPL,-6.25,2,21,14
2024-08-17,AAPL,-1.75,0,5,5
2024-08-24,AAPL,2.25,0,10,6
2024-08-31,AAPL,0.0,0,17,10
2024-09-07,AAPL,-0.75,0,2,2
2024-09-14,AAPL,-0.75,1,13,11
2024-09-21,AAPL,-1.25,1,5,5
2024-09-28,AAPL,1.0,0,7,2
2024-10-05,AAPL,0.5,0,2,2
2024-10-12,AAPL,-2.25,0,5,3
2024-10-19,AAPL,-3.25,1,8,7
2024-10-26,AAPL,0.5,0,2,2
2024-11-02,AAPL,-6.75,5,33,20
2024-11-09,AAPL,3.25,0,34,23
2024-11-16,AAPL,-0.75,0,15,10
2024-11-23,AAPL,-5.5,0,21,16
2024-11-30,AAPL,-1.75,2,26,13
2024-12-07,AAPL,-8.0,0,15,11
2024-12-14,AAPL,-2.75,0,16,12
2024-12-21,AAPL,-6.0,1,21,11
2024-12-28,AAPL,2.38,2,33,22
2025-01-04,AAPL,-2.75,0,15,14
2025-01-11,AAPL,-0.5,1,15,8
2025-01-18,AAPL,-6.25,1,32,21
2025-01-25,AAPL,-5.75,0,22,15
2025-02-01,AAPL,-6.25,0,25,11
2025-02-08,AAPL,-7.5,4,17,10
2025-02-15,AAPL,-6.25,0,14,9
2025-02-22,AAPL,-14.0,3,45,24
2025-03-01,AAPL,-9.0,6,25,17
2025-03-08,AAPL,-0.25,0,10,6
2025-03-15,AAPL,-4.5,2,11,7
2025-03-22,AAPL,1.0,1,22,8
2025-03-29,AAPL,-21.25,3,64,41
2025-04-05,AAPL,-41.88,12,111,60
2025-04-12,AAPL,-28.119999999999997,2,60,32
2025-04-19,AAPL,-17.75,6,33,13
2025-04-26,AAPL,-7.5,0,18,15
2025-05-03,AAPL,-9.0,2,32,25
2025-05-10,AAPL,-3.5,0,24,14
2025-05-17,AAPL,-29.0,0,78,47
2025-05-24,AAPL,-6.5,3,70,49
2025-05-31,AAPL,-8.25,1,21,9
2025-06-07,AAPL,-4.0,2,18,13
2025-06-14,AAPL,-12.0,0,28,16
2025-06-21,AAPL,0.5,0,2,2
2025-06-28,AAPL,1.0,0,9,6
2025-07-05,AAPL,-9.75,1,27,19
2025-07-12,AAPL,0.25,0,20,12
2025-07-19,AAPL,-14.0,3,44,20
2025-07-26,AAPL,-5.13,4,31,22
2025-08-02,AAPL,-15.0,3,51,31
2025-08-09,AAPL,-6.63,1,56,37
2025-08-16,AAPL,-3.75,1,12,6
2025-08-23,AAPL,-0.75,3,9,4
2025-08-30,AAPL,-5.75,0,17,13
2025-09-06,AAPL,-2.0,0,11,10
2025-09-13,AAPL,0.5,0,5,4
2025-09-20,AAPL,-2.25,0,11,8
2025-09-27,AAPL,-7.25,2,20,9
2025-10-04,AAPL,-5.0,0,21,18
2025-10-11,AAPL,-6.25,4,20,13
2025-10-18,AAPL,-2.75,0,10,7
2025-10-25,AAPL,-8.0,1,74,49
2025-11-01,AAPL,-6.25,0,13,9
2025-11-08,AAPL,-0.75,0,9,9
2025-11-15,AAPL,-3.0,0,8,5
2025-11-22,AAPL,1.25,0,11,7
2025-11-29,AAPL,-1.75,0,7,5
2025-12-06,AAPL,-2.75,0,7,7
2025-12-13,AAPL,0.25,2,20,8
2025-12-20,AAPL,-1.0,0,6,5
2025-12-27,AAPL,-7.0,0,25,18
2026-01-03,AAPL,-2.5,1,16,10
2026-01-10,AAPL,-9.0,1,38,27
2026-01-17,AAPL,0.75,1,38,21
2026-01-24,AAPL,-13.25,0,31,13
2026-01-31,AAPL,-4.0,1,13,12
2026-02-07,AAPL,-6.0,0,18,11
2026-02-14,AAPL,-7.0,1,11,6
2026-02-21,AAPL,-4.5,0,10,5
2026-02-28,AAPL,-2.63,0,21,13
2026-03-07,AAPL,0.5,0,7,6
2026-03-14,AAPL,-4.25,1,20,9
2026-03-21,AAPL,-7.5,0,15,8
2026-03-28,AAPL,-1.75,1,16,7
2026-04-04,AAPL,-1.5,0,5,3
2026-04-11,AAPL,-6.5,3,14,5
2026-04-18,AAPL,-32.129999999999995,2,120,88
2026-04-25,AAPL,0.0,3,25,11
2026-05-02,AAPL,-0.25,0,16,13
2026-05-09,AAPL,-3.75,0,14,8
2026-05-16,AAPL,0.75,1,13,7
2026-05-23,AAPL,-0.5,1,15,11
2026-05-30,AAPL,-6.5,0,16,14
2026-06-06,AAPL,-2.0,0,13,10
2026-06-13,AAPL,-6.75,0,21,14
2026-06-20,AAPL,-1.75,1,13,7
2026-06-27,AAPL,-1.75,0,8,6
2026-07-04,AAPL,0.5,0,3,3
2026-07-11,AAPL,-1.0,0,10,5
2018-01-06,ABNB,0.0,0,2,1
2018-01-13,ABNB,-0.25,0,2,2
2018-01-20,ABNB,-7.25,0,28,20
2018-01-27,ABNB,-5.0,0,24,14
2018-02-03,ABNB,0.0,0,1,1
2018-02-10,ABNB,-0.5,0,1,1
2018-02-17,ABNB,-0.5,1,2,1
2018-02-24,ABNB,0.0,1,2,1
2018-03-10,ABNB,1.0,0,2,1
2018-03-24,ABNB,-0.5,0,3,2
2018-04-07,ABNB,-1.25,0,3,2
2018-04-28,ABNB,-0.25,0,2,1
2018-05-05,ABNB,-1.0,0,2,2
2018-05-12,ABNB,0.5,0,2,2
2018-05-19,ABNB,-1.5,1,3,3
2018-06-02,ABNB,-1.0,1,7,4
2018-06-09,ABNB,-0.5,0,1,1
2018-06-23,ABNB,-1.0,0,2,1
2018-07-07,ABNB,0.5,0,1,1
2018-07-14,ABNB,0.0,1,2,1
2018-09-22,ABNB,-2.0,2,4,2
2018-10-27,ABNB,1.5,0,3,2
2018-11-10,ABNB,0.5,1,5,3
2018-11-17,ABNB,0.5,0,3,2
2018-12-08,ABNB,0.5,0,1,1
2018-12-22,ABNB,-1.25,0,2,2
2018-12-29,ABNB,0.5,0,3,2
2019-01-05,ABNB,1.0,0,2,1
2019-02-09,ABNB,0.5,0,1,1
2019-02-16,ABNB,1.0,0,2,1
2019-02-23,ABNB,-0.5,0,2,1
2019-03-02,ABNB,0.5,0,1,1
2019-03-23,ABNB,0.5,0,1,1
2019-04-06,ABNB,-1.0,0,2,2
2019-04-13,ABNB,-1.5,0,3,1
2019-04-20,ABNB,0.75,0,3,1
2019-05-04,ABNB,-0.5,0,1,1
2019-05-25,ABNB,0.0,0,1,1
2019-06-15,ABNB,-1.0,1,4,1
2019-06-22,ABNB,-1.0,1,4,3
2019-07-06,ABNB,-3.63,0,8,4
2019-07-13,ABNB,-0.25,0,5,4
2019-08-17,ABNB,0.25,0,5,2
2019-08-24,ABNB,-0.25,1,2,1
2019-08-31,ABNB,-2.25,0,4,1
2019-09-07,ABNB,-2.0,0,6,2
2019-09-14,ABNB,-4.75,2,14,8
2019-09-21,ABNB,-5.5,0,8,3
2019-10-05,ABNB,-0.5,0,1,1
2019-10-19,ABNB,-7.75,3,19,12
2019-11-02,ABNB,-10.0,4,21,13
2019-11-09,ABNB,0.25,1,5,2
2019-11-23,ABNB,0.25,0,2,1
2019-12-14,ABNB,-0.25,2,5,1
2019-12-21,ABNB,-1.75,0,3,2
2019-12-28,ABNB,-0.5,0,1,1
2020-01-11,ABNB,-0.5,0,2,1
2020-01-18,ABNB,0.5,0,1,1
2020-02-01,ABNB,-0.75,0,1,1
2020-02-22,ABNB,-1.0,1,4,3
2020-02-29,ABNB,0.75,0,1,1
2020-03-07,ABNB,-6.5,4,25,12
2020-03-14,ABNB,-0.25,1,8,4
2020-03-21,ABNB,-38.5,6,124,80
2020-03-28,ABNB,-18.75,7,47,25
2020-04-04,ABNB,-4.13,4,19,8
2020-04-11,ABNB,-16.25,2,47,27
2020-04-18,ABNB,-5.5,2,18,6
2020-04-25,ABNB,-3.0,2,9,4
2020-05-02,ABNB,-21.130000000000003,1,67,48
2020-05-09,ABNB,-1.0,0,16,13
2020-05-16,ABNB,1.5,0,14,7
2020-05-23,ABNB,-2.0,0,4,2
2020-05-30,ABNB,0.0,1,2,1
2020-06-06,ABNB,-2.0,0,4,1
2020-06-20,ABNB,-1.75,0,4,3
2020-06-27,ABNB,2.37,1,15,8
2020-07-04,ABNB,-2.25,0,14,7
2020-07-11,ABNB,-0.5,0,4,4
2020-07-25,ABNB,1.0,0,5,2
2020-08-08,ABNB,-6.0,0,43,22
2020-08-15,ABNB,-5.75,1,32,17
2020-08-22,ABNB,-1.25,6,22,16
2020-08-29,ABNB,1.0,2,9,5
2020-09-12,ABNB,6.75,2,24,12
2020-09-19,ABNB,-1.5,0,3,1
2020-10-03,ABNB,-23.38,1,105,70
2020-10-10,ABNB,0.0,0,2,2
2020-10-17,ABNB,0.0,2,5,2
2020-10-31,ABNB,0.5,0,1,1
2020-11-07,ABNB,1.0,0,9,5
2020-11-14,ABNB,-2.5,4,24,16
2020-11-21,ABNB,-8.13,8,75,46
2020-11-28,ABNB,8.620000000000001,5,55,34
2020-12-05,ABNB,-42.26,12,211,148
2020-12-12,ABNB,0.75,0,23,16
2020-12-19,ABNB,-2.25,1,18,13
2020-12-26,ABNB,-4.25,1,15,9
2021-01-02,ABNB,-0.25,0,2,1
2021-01-09,ABNB,-1.38,0,9,7
2021-01-16,ABNB,-2.0,0,4,2
2021-01-23,ABNB,-1.0,0,2,1
2021-01-30,ABNB,0.0,1,8,5
2021-02-06,ABNB,0.5,0,7,4
2021-02-13,ABNB,-0.5,1,10,4
2021-02-20,ABNB,-3.0,0,17,11
2021-02-27,ABNB,-6.5,1,34,22
2021-03-06,ABNB,-0.5,0,3,2
2021-03-13,ABNB,0.5,0,1,1
2021-03-20,ABNB,-1.25,0,6,5
2021-03-27,ABNB,-1.0,0,3,2
2021-04-03,ABNB,-0.25,1,8,6
2021-04-10,ABNB,-0.5,0,5,3
2021-04-17,ABNB,1.5,4,13,5
2021-05-01,ABNB,0.5,0,5,4
2021-05-08,ABNB,-9.25,0,24,15
2021-05-15,ABNB,-2.0,0,6,2
2021-05-22,ABNB,0.75,0,5,3
2021-05-29,ABNB,0.5,0,2,2
2021-06-05,ABNB,-1.0,0,2,1
2021-06-26,ABNB,-1.75,0,3,2
2021-07-03,ABNB,3.25,4,17,8
2021-07-10,ABNB,-1.5,0,10,4
2021-07-17,ABNB,1.5,0,3,1
2021-08-14,ABNB,-4.5,0,13,7
2021-08-28,ABNB,-1.0,0,2,1
2021-09-11,ABNB,-0.5,1,1,1
2021-09-18,ABNB,-0.25,0,2,2
2021-10-09,ABNB,0.5,0,2,2
2021-10-23,ABNB,2.0,0,4,1
2021-10-30,ABNB,-0.5,0,1,1
2021-11-06,ABNB,-3.5,0,7,4
2021-11-13,ABNB,0.0,0,1,1
2021-11-27,ABNB,-0.5,0,1,1
2021-12-04,ABNB,-1.5,0,4,3
2021-12-25,ABNB,-1.0,0,2,1
2022-01-01,ABNB,-0.5,0,1,1
2022-01-15,ABNB,-1.75,0,6,2
2022-01-29,ABNB,0.5,0,1,1
2022-02-05,ABNB,-1.0,0,3,1
2022-02-12,ABNB,-11.0,4,42,26
2022-02-26,ABNB,-1.0,0,2,2
2022-03-12,ABNB,-3.0,0,13,6
2022-03-19,ABNB,-1.5,0,3,1
2022-04-02,ABNB,-1.0,0,2,1
2022-04-09,ABNB,-2.0,0,4,2
2022-04-23,ABNB,-0.5,0,1,1
2022-04-30,ABNB,-9.25,0,32,19
2022-05-07,ABNB,-1.0,0,2,1
2022-05-14,ABNB,-0.5,0,3,3
2022-05-21,ABNB,-0.25,0,1,1
2022-05-28,ABNB,-0.25,0,4,2
2022-06-04,ABNB,-1.25,2,2,1
2022-06-11,ABNB,-0.5,0,1,1
2022-06-18,ABNB,0.5,0,1,1
2022-06-25,ABNB,-3.5,0,7,2
2022-07-16,ABNB,-1.5,0,3,1
2022-07-23,ABNB,-1.5,0,3,2
2022-07-30,ABNB,-1.0,0,2,2
2022-08-13,ABNB,-5.0,0,8,5
2022-08-20,ABNB,-1.5,0,3,1
2022-09-03,ABNB,1.5,0,7,4
2022-09-10,ABNB,0.75,0,3,2
2022-09-17,ABNB,-1.5,0,3,2
2022-10-01,ABNB,0.0,0,1,1
2022-10-08,ABNB,1.0,0,2,1
2022-10-22,ABNB,-2.63,1,13,9
2022-10-29,ABNB,0.0,0,2,2
2022-11-05,ABNB,-2.25,0,4,3
2022-11-12,ABNB,-0.5,0,1,1
2022-11-26,ABNB,-0.88,1,2,2
2022-12-31,ABNB,0.0,0,1,1
2023-01-14,ABNB,-2.25,3,6,4
2023-02-11,ABNB,0.0,0,2,2
2023-02-18,ABNB,-1.5,0,4,2
2023-03-25,ABNB,0.5,0,1,1
2023-04-01,ABNB,-0.5,0,1,1
2023-05-06,ABNB,-0.5,1,3,3
2023-05-27,ABNB,-1.0,0,2,1
2023-06-10,ABNB,-0.5,0,1,1
2023-07-08,ABNB,-2.0,1,4,2
2023-07-22,ABNB,-3.5,0,5,1
2023-08-05,ABNB,0.0,0,1,1
2023-08-12,ABNB,-0.5,0,3,1
2023-08-19,ABNB,-0.75,1,4,2
2023-08-26,ABNB,0.0,0,2,2
2023-09-02,ABNB,-1.25,0,5,3
2023-09-09,ABNB,1.5,0,3,1
2023-09-16,ABNB,-0.5,0,1,1
2023-09-23,ABNB,0.25,0,1,1
2023-10-07,ABNB,-2.75,1,7,3
2023-10-14,ABNB,-0.5,0,1,1
2023-10-21,ABNB,-0.5,0,1,1
2023-11-04,ABNB,-2.75,1,9,6
2023-11-11,ABNB,-0.5,0,1,1
2023-11-18,ABNB,-1.25,1,2,1
2023-11-25,ABNB,-0.5,1,1,1
2023-12-09,ABNB,-1.25,0,2,1
2023-12-30,ABNB,-0.25,1,5,2
2024-01-06,ABNB,-1.5,0,3,1
2024-01-13,ABNB,-1.5,0,6,3
2024-02-03,ABNB,-1.0,0,2,1
2024-02-17,ABNB,0.5,0,1,1
2024-02-24,ABNB,0.75,0,3,3
2024-03-02,ABNB,0.75,0,3,2
2024-04-20,ABNB,-0.5,0,1,1
2024-04-27,ABNB,0.25,0,1,1
2024-05-04,ABNB,1.0,0,2,1
2024-05-11,ABNB,0.0,0,4,2
2024-05-25,ABNB,0.5,0,1,1
2024-06-01,ABNB,-2.0,0,5,4
2024-06-22,ABNB,0.5,0,1,1
2024-06-29,ABNB,-4.0,0,8,5
2024-07-06,ABNB,-4.5,0,13,5
2024-07-13,ABNB,-1.75,3,10,5
2024-07-20,ABNB,-1.5,0,2,2
2024-08-10,ABNB,-1.75,0,3,1
2024-08-17,ABNB,1.5,0,3,1
2024-08-31,ABNB,0.75,0,3,2
2024-09-07,ABNB,-0.5,0,1,1
2024-09-21,ABNB,-0.5,0,2,2
2024-10-05,ABNB,0.0,0,4,2
2024-10-12,ABNB,-0.5,0,1,1
2024-11-23,ABNB,0.75,1,3,1
2024-11-30,ABNB,1.75,0,4,2
2024-12-07,ABNB,2.0,0,4,3
2024-12-21,ABNB,-1.0,0,2,2
2025-01-04,ABNB,0.0,0,1,1
2025-01-11,ABNB,1.25,0,4,2
2025-02-08,ABNB,1.25,0,2,2
2025-02-15,ABNB,-1.5,0,3,1
2025-02-22,ABNB,0.0,0,4,3
2025-03-01,ABNB,-1.0,0,3,2
2025-03-08,ABNB,0.75,0,2,2
2025-03-15,ABNB,-8.0,0,33,18
2025-03-22,ABNB,-3.0,0,11,7
2025-03-29,ABNB,-3.25,0,6,2
2025-04-05,ABNB,-4.0,0,7,2
2025-04-12,ABNB,-0.5,0,1,1
2025-04-19,ABNB,-5.5,0,21,8
2025-04-26,ABNB,-1.75,0,3,1
2025-05-03,ABNB,-1.0,0,2,1
2025-05-17,ABNB,-1.0,1,2,2
2025-06-07,ABNB,0.5,0,1,1
2025-06-14,ABNB,-1.5,0,3,1
2025-06-21,ABNB,-1.0,0,2,1
2025-06-28,ABNB,-0.5,0,1,1
2025-07-05,ABNB,0.25,0,1,1
2025-07-26,ABNB,0.0,0,1,1
2025-08-16,ABNB,2.5,0,5,1
2025-08-23,ABNB,-1.75,0,3,3
2025-08-30,ABNB,0.5,0,4,3
2025-09-06,ABNB,-1.75,0,3,3
2025-09-13,ABNB,-0.5,1,1,1
2025-10-04,ABNB,-0.5,0,1,1
2025-11-22,ABNB,-0.5,0,1,1
2025-12-13,ABNB,1.25,0,2,1
2026-01-31,ABNB,-0.25,1,5,2
2026-02-07,ABNB,-3.0,0,6,2
2026-02-14,ABNB,-9.0,0,21,11
2026-04-11,ABNB,1.0,0,2,1
2026-05-02,ABNB,-0.5,0,1,1
2026-05-23,ABNB,0.5,0,3,2
2018-01-13,ADBE,0.5,0,1,1
2018-03-31,ADBE,-0.5,0,1,1
2018-04-21,ADBE,-0.5,1,1,1
2018-04-28,ADBE,-0.5,0,1,1
2018-05-05,ADBE,-1.5,0,3,1
2018-05-12,ADBE,0.0,0,1,1
2018-05-26,ADBE,0.0,0,2,1
2018-06-09,ADBE,0.5,0,1,1
2018-06-16,ADBE,-2.88,1,11,5
2018-06-23,ADBE,0.25,0,1,1
2018-07-21,ADBE,0.5,0,1,1
2018-09-15,ADBE,-2.75,0,8,6
2018-09-29,ADBE,1.0,0,3,2
2018-10-13,ADBE,0.0,0,1,1
2018-11-24,ADBE,-0.25,1,1,1
2018-12-01,ADBE,-1.0,0,2,1
2018-12-08,ADBE,-2.5,0,7,5
2018-12-29,ADBE,-0.5,0,1,1
2019-02-09,ADBE,0.5,0,1,1
2019-02-16,ADBE,0.25,0,1,1
2019-03-09,ADBE,-0.5,0,1,1
2019-04-20,ADBE,-1.25,1,3,1
2019-04-27,ADBE,-0.5,0,1,1
2019-05-18,ADBE,0.25,0,1,1
2019-06-08,ADBE,-0.5,0,1,1
2019-06-15,ADBE,-1.5,0,5,4
2019-10-05,ADBE,0.0,1,4,3
2019-10-12,ADBE,-0.5,0,1,1
2019-10-19,ADBE,-0.25,0,1,1
2019-11-16,ADBE,-0.5,0,1,1
2020-01-04,ADBE,-4.0,0,8,4
2020-02-08,ADBE,-0.5,0,1,1
2020-02-15,ADBE,-0.5,0,1,1
2020-02-22,ADBE,0.5,0,1,1
2020-03-07,ADBE,-0.25,0,2,2
2020-04-04,ADBE,-0.5,0,1,1
2020-05-02,ADBE,-0.5,0,1,1
2020-05-09,ADBE,2.0,0,3,1
2020-05-16,ADBE,-2.75,0,5,2
2020-05-23,ADBE,-1.0,0,2,2
2020-06-06,ADBE,1.5,0,11,4
2020-06-13,ADBE,-1.5,0,8,6
2020-06-20,ADBE,0.0,0,2,2
2020-07-04,ADBE,1.5,1,5,2
2020-07-18,ADBE,-0.5,0,1,1
2020-08-01,ADBE,1.5,0,3,1
2020-08-08,ADBE,1.5,0,3,1
2020-08-22,ADBE,0.75,0,1,1
2020-09-12,ADBE,-0.5,0,5,3
2020-09-19,ADBE,1.5,0,4,2
2020-10-10,ADBE,-0.5,0,1,1
2020-11-28,ADBE,1.62,0,6,2
2020-12-05,ADBE,-0.25,0,3,2
2020-12-12,ADBE,-2.0,0,4,1
2021-01-16,ADBE,-0.5,0,3,2
2021-01-30,ADBE,0.12,1,3,2
2021-02-06,ADBE,-2.5,6,10,2
2021-03-13,ADBE,-5.88,0,11,6
2021-03-27,ADBE,0.0,0,6,5
2021-04-03,ADBE,-0.5,0,1,1
2021-05-01,ADBE,-1.5,0,3,1
2021-05-08,ADBE,-0.5,1,2,1
2021-05-15,ADBE,0.5,0,1,1
2021-07-03,ADBE,-1.25,0,2,1
2021-07-10,ADBE,0.5,0,2,1
2021-07-24,ADBE,-0.75,0,1,1
2021-07-31,ADBE,-1.75,3,47,37
2021-08-07,ADBE,-2.5,0,4,2
2021-10-23,ADBE,-1.25,0,3,1
2021-12-04,ADBE,-1.75,0,9,5
2021-12-11,ADBE,0.25,0,1,1
2022-01-08,ADBE,-1.0,0,3,2
2022-01-15,ADBE,0.5,0,1,1
2022-01-22,ADBE,0.5,0,5,4
2022-02-05,ADBE,0.0,0,1,1
2022-02-26,ADBE,-0.38,0,1,1
2022-04-02,ADBE,-2.0,0,3,1
2022-05-21,ADBE,-1.5,0,3,1
2022-09-10,ADBE,-3.5,0,12,10
2022-09-17,ADBE,0.0,0,1,1
